"Index_Product","sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop"
"1345","3397307","0.0","2.0","0.0","18.0","27.0","36.0","4.0","13.0","22.0","26.0","0.0","No","0.0","0.83","0.86","0.0","No","No","No","Yes","No"
"1346","3397333","0.0","NULL","0.0","0.0","0.0","0.0","18.0","53.0","94.0","124.0","21.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No"
"1347","3397543","0.0","8.0","0.0","288.0","400.0","512.0","0.0","0.0","0.0","0.0","49.0","No","0.0","0.73","0.7","0.0","No","No","Yes","Yes","No"
"1348","3397569","42.0","8.0","0.0","241.0","445.0","632.0","61.0","216.0","391.0","416.0","0.0","No","0.0","0.7","0.73","0.0","No","No","No","Yes","No"
"1349","3397573","5.0","2.0","0.0","0.0","0.0","0.0","5.0","8.0","12.0","13.0","0.0","No","0.0","0.78","0.75","0.0","Yes","No","No","Yes","No"
"1350","3397679","8.0","3.0","1.0","127.0","215.0","293.0","33.0","94.0","165.0","226.0","20.0","No","0.0","0.41","0.46","0.0","No","No","No","Yes","No"
"1351","3397704","0.0","12.0","0.0","2.0","2.0","3.0","2.0","3.0","3.0","3.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1352","3397739","33.0","2.0","3.0","350.0","350.0","350.0","27.0","80.0","115.0","183.0","22.0","No","0.0","0.5","0.52","0.0","Yes","No","Yes","No","No"
"1353","3397752","2.0","12.0","0.0","66.0","108.0","144.0","12.0","43.0","83.0","113.0","0.0","No","0.0","0.07","0.19","0.0","No","No","No","Yes","No"
"1354","3397783","0.0","2.0","0.0","7.0","7.0","7.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.91","0.93","0.0","Yes","No","No","Yes","No"
"1355","3397793","2.0","2.0","2.0","4.0","8.0","14.0","2.0","5.0","8.0","16.0","0.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No"
"1356","3397826","0.0","12.0","0.0","7.0","9.0","13.0","5.0","11.0","19.0","25.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1357","3397831","30.0","2.0","0.0","8.0","32.0","56.0","11.0","42.0","68.0","79.0","0.0","No","0.0","0.89","0.86","0.0","No","No","No","Yes","No"
"1358","3397861","2.0","8.0","0.0","15.0","30.0","30.0","0.0","5.0","11.0","16.0","0.0","No","0.0","0.53","0.54","0.0","No","No","Yes","Yes","No"
"1359","3397896","3.0","9.0","0.0","0.0","2.0","4.0","0.0","2.0","4.0","5.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No"
"1360","3397979","0.0","4.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No"
"1361","3398006","0.0","2.0","0.0","34.0","52.0","55.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No"
"1362","3398009","1.0","2.0","0.0","5.0","6.0","6.0","2.0","2.0","3.0","3.0","0.0","No","0.0","0.75","0.54","0.0","No","No","No","Yes","No"
"1363","3398418","4.0","2.0","0.0","0.0","2.0","4.0","0.0","2.0","4.0","4.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1364","3398427","0.0","8.0","0.0","2.0","3.0","3.0","1.0","2.0","2.0","3.0","1.0","No","0.0","0.79","0.86","0.0","No","No","No","Yes","No"
"1365","3398498","8.0","8.0","0.0","9.0","21.0","33.0","4.0","17.0","31.0","47.0","0.0","No","0.0","0.97","0.92","0.0","No","No","No","Yes","No"
"1366","3398539","9.0","8.0","0.0","15.0","29.0","43.0","3.0","17.0","38.0","73.0","4.0","No","0.0","1.0","0.93","0.0","No","No","No","Yes","No"
"1367","3398698","2.0","8.0","0.0","5.0","7.0","11.0","1.0","6.0","13.0","15.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1368","3398898","0.0","2.0","0.0","38.0","38.0","38.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.77","0.79","0.0","Yes","No","No","Yes","No"
"1369","3398908","6.0","2.0","0.0","20.0","20.0","20.0","3.0","13.0","20.0","22.0","0.0","No","0.0","0.71","0.63","0.0","No","No","No","Yes","No"
"1370","3398940","2.0","12.0","0.0","46.0","70.0","106.0","12.0","16.0","17.0","19.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1371","3398956","0.0","2.0","0.0","6.0","8.0","8.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.54","0.56","0.0","Yes","No","No","Yes","No"
"1372","3399147","3.0","8.0","0.0","21.0","43.0","54.0","0.0","10.0","20.0","32.0","5.0","No","0.0","0.83","0.8","0.0","No","No","Yes","Yes","No"
"1373","3399227","0.0","NULL","0.0","52.0","52.0","52.0","0.0","0.0","0.0","0.0","0.0","No","0.0","-99.0","-99.0","0.0","Yes","No","No","Yes","No"
"1374","3399445","72.0","8.0","4.0","232.0","552.0","848.0","136.0","403.0","728.0","987.0","89.0","No","0.0","0.97","0.98","0.0","No","No","No","Yes","No"
"1375","3399545","1.0","8.0","0.0","12.0","26.0","30.0","1.0","14.0","21.0","32.0","0.0","No","0.0","0.82","0.9","0.0","No","No","No","Yes","No"
"1376","3399589","11.0","8.0","0.0","11.0","33.0","44.0","5.0","12.0","33.0","62.0","0.0","No","0.0","0.48","0.36","0.0","No","No","No","Yes","No"
"1377","3399690","13.0","2.0","0.0","7.0","21.0","36.0","8.0","25.0","28.0","29.0","0.0","No","0.0","1.0","0.95","0.0","No","No","No","Yes","No"
"1378","3399801","8.0","8.0","0.0","0.0","1.0","3.0","1.0","3.0","7.0","17.0","0.0","No","0.0","0.9","0.94","0.0","No","No","No","Yes","No"
"1379","3399894","0.0","4.0","0.0","3.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.89","0.9","0.0","Yes","No","No","Yes","No"
"1380","3400361","4.0","2.0","0.0","0.0","0.0","0.0","1.0","2.0","5.0","8.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1381","3400434","0.0","8.0","0.0","21.0","25.0","33.0","1.0","7.0","9.0","13.0","5.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No"
"1382","3400487","13.0","8.0","0.0","24.0","72.0","96.0","10.0","29.0","68.0","109.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1383","3400592","5.0","8.0","0.0","26.0","32.0","50.0","7.0","15.0","19.0","22.0","4.0","No","0.0","0.53","0.53","0.0","No","No","Yes","Yes","No"
"1384","3400686","2.0","8.0","0.0","2.0","4.0","6.0","2.0","4.0","6.0","11.0","0.0","No","0.0","1.0","0.98","0.0","No","No","No","Yes","No"
"1385","3400796","2.0","8.0","0.0","1.0","13.0","22.0","2.0","17.0","36.0","52.0","54.0","No","0.0","0.56","0.68","0.0","No","No","No","Yes","No"
"1386","3400846","0.0","10.0","0.0","4.0","4.0","4.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.89","0.9","0.0","No","No","No","Yes","No"
"1387","3400872","0.0","2.0","0.0","2.0","7.0","7.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.82","0.81","0.0","No","No","Yes","Yes","No"
"1388","3400928","0.0","9.0","0.0","2.0","2.0","3.0","1.0","1.0","2.0","5.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1389","3400980","4.0","2.0","0.0","213.0","213.0","213.0","11.0","36.0","98.0","140.0","6.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No"
"1390","3400986","1.0","12.0","0.0","12.0","16.0","24.0","2.0","12.0","18.0","28.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No"
"1391","3401064","30.0","8.0","0.0","26.0","50.0","68.0","11.0","20.0","42.0","84.0","44.0","No","0.0","0.9","0.92","0.0","No","No","No","Yes","No"
"1392","3401140","211.0","12.0","0.0","0.0","1000.0","1000.0","10.0","60.0","180.0","275.0","64.0","No","0.0","0.98","0.96","0.0","No","No","No","Yes","No"
"1393","3401176","-8.0","12.0","0.0","0.0","0.0","0.0","4.0","11.0","41.0","77.0","2.0","No","0.0","0.68","0.68","0.0","No","No","Yes","Yes","No"
"1394","3401220","2.0","8.0","0.0","12.0","12.0","24.0","4.0","16.0","26.0","32.0","0.0","No","0.0","0.13","0.17","0.0","No","No","No","Yes","No"
"1395","3401532","8.0","8.0","0.0","20.0","40.0","40.0","9.0","19.0","30.0","104.0","5.0","No","0.0","0.89","0.95","0.0","No","No","No","Yes","No"
"1396","3401542","0.0","8.0","0.0","15.0","25.0","35.0","4.0","10.0","19.0","27.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No"
"1397","3401845","0.0","2.0","0.0","10.0","13.0","16.0","0.0","3.0","6.0","6.0","0.0","No","0.0","0.24","0.22","0.0","Yes","No","No","Yes","No"
"1398","3401861","0.0","8.0","0.0","12.0","21.0","21.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.92","0.91","0.0","Yes","No","Yes","Yes","No"
"1399","3401864","0.0","3.0","0.0","16.0","16.0","16.0","0.0","1.0","1.0","2.0","0.0","No","0.0","0.41","0.46","0.0","Yes","No","Yes","Yes","No"
"1400","3402031","-294.0","NULL","0.0","0.0","0.0","0.0","142.0","301.0","945.0","2094.0","238.0","No","0.0","-99.0","-99.0","0.0","No","No","No","No","No"
"1401","3402033","7.0","8.0","3.0","85.0","142.0","203.0","16.0","56.0","113.0","168.0","14.0","No","0.0","0.99","0.98","1.0","No","No","Yes","Yes","No"
"1402","3402086","1.0","8.0","0.0","12.0","16.0","22.0","0.0","8.0","13.0","18.0","0.0","No","0.0","0.19","0.49","0.0","No","No","No","Yes","No"
"1403","3402312","5.0","8.0","0.0","3.0","7.0","9.0","2.0","8.0","11.0","20.0","0.0","No","0.0","0.95","0.77","0.0","No","No","No","Yes","No"
"1404","3402388","5.0","8.0","0.0","0.0","4.0","4.0","3.0","4.0","8.0","10.0","0.0","No","0.0","0.49","0.57","0.0","No","No","Yes","Yes","No"
"1405","3402639","0.0","NULL","0.0","0.0","0.0","0.0","2.0","2.0","2.0","2.0","1.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No"
"1406","3402768","0.0","2.0","0.0","18.0","18.0","18.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.88","0.91","0.0","Yes","No","Yes","Yes","No"
"1407","3402804","0.0","5.0","0.0","33.0","52.0","52.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.65","0.71","0.0","Yes","No","Yes","Yes","No"
"1408","3403144","8.0","8.0","0.0","13.0","25.0","49.0","4.0","22.0","41.0","53.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1409","3403176","10.0","12.0","0.0","15.0","15.0","15.0","13.0","21.0","40.0","64.0","0.0","No","0.0","0.77","0.73","3.0","No","No","No","Yes","No"
"1410","3403310","1.0","8.0","0.0","1.0","2.0","3.0","0.0","1.0","1.0","1.0","0.0","No","0.0","0.96","0.88","0.0","No","No","No","Yes","No"
"1411","3403333","9.0","4.0","0.0","10.0","20.0","40.0","10.0","20.0","36.0","52.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No"
"1412","3403419","0.0","2.0","0.0","4.0","4.0","4.0","0.0","2.0","3.0","3.0","0.0","No","0.0","0.5","0.5","2.0","No","No","No","Yes","No"
"1413","3403440","0.0","8.0","0.0","10.0","12.0","16.0","0.0","4.0","5.0","8.0","0.0","No","0.0","0.82","0.81","0.0","No","No","No","Yes","No"
"1414","3403596","26.0","2.0","0.0","0.0","0.0","0.0","8.0","15.0","48.0","64.0","0.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No"
"1415","3403746","0.0","8.0","0.0","3.0","5.0","6.0","0.0","0.0","1.0","2.0","0.0","No","0.0","0.18","0.1","0.0","No","No","Yes","Yes","No"
"1416","3403981","1.0","9.0","0.0","2.0","4.0","6.0","1.0","2.0","4.0","6.0","1.0","No","0.0","0.96","0.97","0.0","No","No","Yes","Yes","No"
"1417","3404014","1.0","8.0","0.0","7.0","12.0","17.0","4.0","10.0","22.0","29.0","0.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No"
"1418","3404149","0.0","9.0","0.0","7.0","7.0","7.0","0.0","2.0","6.0","10.0","2.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No"
"1419","3404368","16.0","2.0","0.0","12.0","24.0","48.0","4.0","14.0","33.0","49.0","1.0","No","0.0","1.0","0.95","0.0","No","No","No","Yes","No"
"1420","3404380","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.53","0.53","0.0","No","No","No","Yes","No"
"1421","3404411","4.0","2.0","0.0","0.0","0.0","0.0","1.0","1.0","5.0","8.0","2.0","No","0.0","1.0","0.99","0.0","No","No","No","Yes","No"
"1422","3404623","0.0","2.0","0.0","41.0","41.0","41.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.34","0.51","0.0","Yes","No","Yes","Yes","No"
"1423","3404811","5.0","8.0","0.0","0.0","3.0","5.0","3.0","4.0","13.0","26.0","8.0","No","0.0","0.87","0.91","0.0","No","No","No","Yes","No"
"1424","3404884","5.0","2.0","10.0","10.0","20.0","40.0","3.0","18.0","22.0","22.0","0.0","No","0.0","1.0","0.99","0.0","No","No","No","Yes","No"
"1425","3404978","24.0","8.0","0.0","24.0","24.0","24.0","6.0","24.0","32.0","46.0","1.0","No","0.0","0.89","0.9","0.0","No","No","No","Yes","No"
"1426","3405205","3.0","2.0","0.0","10.0","15.0","15.0","4.0","9.0","12.0","28.0","0.0","No","0.0","0.97","0.97","0.0","No","No","No","Yes","No"
"1427","3405277","0.0","2.0","0.0","10.0","15.0","20.0","2.0","4.0","9.0","13.0","0.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No"
"1428","3405469","1.0","8.0","0.0","1.0","2.0","3.0","1.0","1.0","2.0","4.0","0.0","No","0.0","0.77","0.71","0.0","No","No","No","Yes","No"
"1429","3405501","10.0","8.0","0.0","0.0","0.0","0.0","0.0","1.0","3.0","5.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No"
"1430","3405593","3.0","2.0","0.0","0.0","0.0","2.0","1.0","1.0","1.0","1.0","0.0","No","0.0","0.46","0.25","0.0","No","No","No","Yes","No"
"1431","3405623","7.0","8.0","0.0","23.0","45.0","56.0","7.0","19.0","43.0","58.0","2.0","No","0.0","0.83","0.7","0.0","No","No","No","Yes","No"
"1432","3405814","-2.0","8.0","0.0","1000.0","1000.0","1000.0","0.0","25.0","26.0","35.0","3.0","No","0.0","-99.0","-99.0","2.0","No","No","No","Yes","No"
"1433","3405858","0.0","2.0","0.0","6.0","6.0","6.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.97","0.95","0.0","Yes","No","No","Yes","No"
"1434","3405859","21.0","12.0","0.0","50.0","90.0","145.0","17.0","45.0","52.0","53.0","0.0","No","0.0","0.53","0.55","0.0","No","No","No","Yes","No"
"1435","3405897","0.0","8.0","0.0","24.0","24.0","24.0","0.0","0.0","7.0","12.0","1.0","No","0.0","0.13","0.17","0.0","No","No","No","Yes","No"
"1436","3405916","150.0","8.0","28.0","537.0","807.0","1077.0","151.0","407.0","723.0","1082.0","144.0","No","0.0","0.53","0.54","0.0","No","No","No","Yes","No"
"1437","3406532","0.0","2.0","0.0","91.0","121.0","121.0","0.0","0.0","0.0","0.0","7.0","No","0.0","0.78","0.9","0.0","No","No","Yes","Yes","No"
"1438","3406474","1.0","8.0","0.0","0.0","0.0","0.0","1.0","1.0","1.0","1.0","0.0","No","0.0","0.82","0.89","0.0","No","No","No","Yes","No"
"1439","3406500","0.0","8.0","0.0","4.0","4.0","4.0","0.0","2.0","4.0","4.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1440","3406750","24.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.79","0.71","0.0","Yes","No","No","Yes","No"
"1441","3406768","1.0","2.0","0.0","55.0","108.0","154.0","20.0","63.0","117.0","161.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1442","3406825","1.0","9.0","0.0","6.0","9.0","12.0","3.0","9.0","12.0","15.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1443","3406834","20.0","8.0","0.0","160.0","240.0","320.0","41.0","90.0","125.0","163.0","15.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No"
"1444","3406960","24.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","1.0","No","0.0","0.98","0.98","0.0","No","No","No","Yes","No"
"1445","3407042","1.0","2.0","0.0","3.0","5.0","7.0","2.0","7.0","7.0","7.0","0.0","No","0.0","1.0","1.0","0.0","No","No","No","Yes","No"
"1446","3407043","7.0","8.0","0.0","32.0","32.0","32.0","4.0","12.0","26.0","41.0","0.0","No","0.0","0.81","0.78","0.0","No","No","No","Yes","No"
"1447","3407156","0.0","0.0","0.0","5.0","9.0","11.0","3.0","6.0","8.0","9.0","1.0","No","0.0","0.0","0.0","0.0","No","No","Yes","Yes","No"
"1448","3407281","2.0","3.0","0.0","30.0","30.0","30.0","6.0","9.0","9.0","9.0","0.0","No","0.0","0.41","0.46","0.0","Yes","No","No","Yes","No"
"1449","3407358","3.0","2.0","0.0","0.0","0.0","0.0","4.0","5.0","13.0","23.0","0.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No"
"1450","3407405","1.0","4.0","0.0","7.0","7.0","7.0","2.0","4.0","4.0","4.0","0.0","No","0.0","0.79","0.66","0.0","No","No","No","Yes","No"
"1451","3407407","0.0","8.0","0.0","750.0","1246.0","1550.0","0.0","0.0","0.0","0.0","105.0","No","0.0","0.97","0.98","0.0","Yes","No","Yes","No","No"
"1452","3407410","2.0","2.0","0.0","60.0","60.0","60.0","0.0","2.0","3.0","3.0","0.0","No","0.0","0.85","0.72","0.0","Yes","No","No","Yes","No"
"1453","3407425","4.0","2.0","0.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","1.0","No","0.0","0.97","0.96","0.0","Yes","No","Yes","Yes","No"
"1454","3407460","3.0","0.0","0.0","18.0","18.0","18.0","3.0","7.0","16.0","23.0","1.0","No","0.0","0.0","0.0","0.0","No","No","No","No","No"
"1455","3407490","-160.0","5.0","4.0","448.0","514.0","580.0","101.0","261.0","501.0","762.0","521.0","No","0.0","0.73","0.7","159.0","No","No","No","Yes","No"
"1456","3407864","15.0","12.0","0.0","17.0","47.0","71.0","2.0","15.0","35.0","64.0","5.0","No","0.0","0.73","0.79","0.0","No","No","Yes","Yes","No"
"1457","3408175","6.0","12.0","0.0","24.0","39.0","57.0","10.0","28.0","39.0","48.0","0.0","No","0.0","0.69","0.72","0.0","No","No","No","Yes","No"
"1458","3408207","3.0","8.0","0.0","4.0","12.0","20.0","2.0","4.0","7.0","7.0","0.0","No","0.0","0.9","0.9","0.0","No","No","No","Yes","No"
"1459","3408237","3.0","2.0","0.0","3.0","7.0","10.0","4.0","7.0","14.0","19.0","0.0","No","0.0","0.99","0.98","0.0","No","No","No","Yes","No"
"1460","3408246","0.0","8.0","0.0","6.0","8.0","11.0","1.0","4.0","10.0","13.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1461","3408249","1.0","8.0","7.0","0.0","4.0","8.0","4.0","10.0","16.0","22.0","2.0","No","0.0","0.46","0.65","0.0","No","No","No","Yes","No"
"1462","3408346","8.0","8.0","0.0","54.0","81.0","135.0","5.0","26.0","61.0","112.0","0.0","No","0.0","0.96","0.9","0.0","No","No","No","Yes","No"
"1463","3408387","18.0","3.0","0.0","48.0","72.0","96.0","27.0","58.0","65.0","66.0","9.0","No","0.0","0.41","0.46","0.0","Yes","No","Yes","Yes","No"
"1464","3408406","2.0","0.0","0.0","10.0","10.0","10.0","1.0","7.0","9.0","9.0","1.0","No","0.0","0.0","0.0","0.0","Yes","No","No","Yes","No"
"1465","3408531","32.0","4.0","0.0","5.0","40.0","80.0","16.0","41.0","104.0","140.0","0.0","No","0.0","0.87","0.91","0.0","No","No","No","Yes","No"
"1466","3408768","6.0","12.0","10.0","17.0","41.0","61.0","7.0","30.0","41.0","59.0","15.0","No","0.0","0.93","0.95","0.0","No","No","No","Yes","No"
"1467","3408830","3.0","9.0","0.0","6.0","12.0","18.0","8.0","12.0","17.0","21.0","1.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1468","3408834","5.0","2.0","0.0","4.0","8.0","12.0","1.0","4.0","8.0","12.0","0.0","No","0.0","0.13","0.17","0.0","No","No","No","Yes","No"
"1469","3408927","-14.0","NULL","0.0","117.0","117.0","117.0","17.0","44.0","80.0","80.0","2.0","No","0.0","-99.0","-99.0","14.0","No","No","No","Yes","No"
"1470","3408968","2.0","9.0","0.0","1.0","2.0","4.0","1.0","2.0","3.0","4.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1471","3408990","12.0","2.0","0.0","24.0","60.0","100.0","16.0","41.0","103.0","140.0","0.0","No","0.0","0.97","0.96","0.0","No","No","No","Yes","No"
"1472","3409066","9.0","8.0","0.0","0.0","0.0","0.0","5.0","10.0","17.0","32.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1473","3409072","6.0","2.0","0.0","0.0","40.0","40.0","2.0","6.0","10.0","15.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1474","3409181","6.0","2.0","0.0","5.0","15.0","20.0","2.0","4.0","13.0","28.0","0.0","No","0.0","0.97","0.93","0.0","No","No","No","Yes","No"
"1475","3409185","7.0","2.0","0.0","8.0","24.0","40.0","1.0","14.0","28.0","32.0","0.0","No","0.0","0.73","0.76","0.0","No","No","No","Yes","No"
"1476","3409347","21.0","2.0","0.0","0.0","6.0","15.0","5.0","12.0","29.0","29.0","3.0","No","0.0","0.92","0.9","0.0","Yes","No","No","Yes","No"
"1477","3409350","26.0","2.0","0.0","60.0","60.0","60.0","15.0","25.0","28.0","30.0","2.0","No","0.0","0.82","0.68","0.0","Yes","No","No","Yes","No"
"1478","3409353","11.0","2.0","0.0","120.0","220.0","340.0","22.0","64.0","111.0","121.0","0.0","No","0.0","0.33","0.32","0.0","Yes","No","No","Yes","No"
"1479","3409531","5.0","8.0","0.0","51.0","79.0","108.0","23.0","29.0","72.0","88.0","0.0","No","0.0","0.79","0.66","0.0","No","No","No","Yes","No"
"1480","3409543","1.0","8.0","0.0","9.0","15.0","21.0","1.0","6.0","12.0","17.0","2.0","No","0.0","0.74","0.58","0.0","No","No","No","Yes","No"
"1481","3410202","2.0","8.0","0.0","3.0","9.0","15.0","2.0","3.0","9.0","14.0","2.0","No","0.0","0.96","0.88","0.0","No","No","No","Yes","No"
"1482","3410269","0.0","4.0","0.0","1.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No"
"1483","3410275","0.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1484","3410291","0.0","2.0","0.0","0.0","10.0","10.0","1.0","1.0","1.0","1.0","0.0","No","0.0","0.82","0.81","0.0","No","No","Yes","Yes","No"
"1485","3410356","5.0","9.0","2.0","0.0","1.0","3.0","0.0","0.0","4.0","8.0","0.0","No","0.0","0.85","0.82","0.0","No","No","No","Yes","No"
"1486","3410493","0.0","8.0","0.0","14.0","19.0","29.0","1.0","6.0","11.0","17.0","1.0","No","0.0","0.98","0.99","0.0","No","No","No","Yes","No"
"1487","3410706","3.0","12.0","0.0","13.0","23.0","35.0","3.0","15.0","24.0","32.0","2.0","No","0.0","0.91","0.7","0.0","No","No","No","Yes","No"
"1488","3410908","1.0","8.0","0.0","8.0","16.0","24.0","3.0","12.0","20.0","31.0","2.0","No","0.0","0.98","0.95","0.0","No","No","No","Yes","No"
"1489","3411046","2.0","2.0","0.0","8.0","12.0","16.0","6.0","10.0","13.0","21.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1490","3411204","0.0","12.0","0.0","3.0","4.0","5.0","2.0","2.0","4.0","7.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1491","3411227","13.0","NULL","0.0","0.0","0.0","0.0","0.0","5.0","5.0","5.0","0.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No"
"1492","3411237","4.0","8.0","0.0","100.0","100.0","100.0","9.0","22.0","43.0","74.0","0.0","No","0.0","0.0","0.0","0.0","No","No","No","Yes","No"
"1493","3411387","4.0","8.0","0.0","9.0","17.0","25.0","2.0","12.0","19.0","28.0","0.0","No","0.0","1.0","0.92","0.0","No","No","No","Yes","No"
"1494","3411524","9.0","9.0","0.0","0.0","0.0","0.0","3.0","8.0","14.0","20.0","0.0","No","0.0","0.94","0.83","0.0","No","No","No","Yes","No"
"1495","3411589","2.0","8.0","0.0","0.0","0.0","1.0","0.0","0.0","2.0","2.0","5.0","No","0.0","0.98","0.99","0.0","No","No","Yes","Yes","No"
"1496","3411747","4.0","8.0","0.0","1.0","3.0","4.0","1.0","2.0","6.0","10.0","0.0","No","0.0","0.37","0.34","0.0","No","No","No","Yes","No"
"1497","3411839","21.0","12.0","0.0","78.0","138.0","218.0","21.0","64.0","91.0","130.0","16.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1498","3411840","-3.0","0.0","0.0","49.0","77.0","105.0","7.0","27.0","51.0","89.0","4.0","No","0.0","0.0","0.0","3.0","No","No","No","No","No"
"1499","3411885","0.0","12.0","0.0","5.0","7.0","9.0","0.0","3.0","4.0","4.0","0.0","No","0.0","0.57","0.68","0.0","No","No","No","Yes","No"
"1500","3411894","13.0","2.0","0.0","20.0","30.0","40.0","11.0","30.0","44.0","57.0","3.0","No","0.0","0.47","0.44","0.0","No","No","No","Yes","No"
"1501","3412000","1.0","2.0","0.0","2.0","3.0","4.0","2.0","3.0","3.0","5.0","1.0","No","0.0","0.13","0.15","0.0","No","No","No","Yes","No"
"1502","3412454","0.0","8.0","0.0","32.0","138.0","201.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.73","0.7","0.0","No","No","No","Yes","No"
"1503","3412595","0.0","8.0","0.0","20.0","20.0","20.0","5.0","10.0","17.0","28.0","3.0","No","0.0","0.0","0.07","0.0","No","No","No","Yes","No"
"1504","3412782","3.0","2.0","0.0","10.0","10.0","10.0","0.0","3.0","3.0","6.0","0.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1505","3412934","0.0","12.0","0.0","4.0","6.0","7.0","1.0","4.0","8.0","11.0","0.0","No","0.0","0.73","0.79","0.0","No","No","No","Yes","No"
"1506","3413127","6.0","4.0","0.0","5.0","11.0","17.0","4.0","9.0","11.0","13.0","0.0","No","0.0","0.7","0.66","0.0","Yes","No","No","Yes","No"
"1507","3413203","39.0","8.0","0.0","0.0","12.0","12.0","0.0","9.0","35.0","70.0","14.0","No","0.0","0.99","0.99","0.0","No","No","No","Yes","No"
"1508","3413863","0.0","9.0","0.0","5.0","5.0","5.0","0.0","0.0","0.0","0.0","0.0","No","0.0","0.7","0.66","0.0","No","No","No","Yes","No"
"1509","3413867","3.0","NULL","0.0","3.0","3.0","4.0","6.0","6.0","10.0","10.0","2.0","No","0.0","-99.0","-99.0","0.0","No","No","No","Yes","No"
